Time,Total Pedestrians,Mean Speed,Waiting Pedestrians,Average Route Time,Throughput,Max Pedestrian Density,Max Density Lane,Max Waiting Time,Total Distance Traveled,Average Distance,Deviation from Shortest Route
08:57:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:58:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
08:59:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:00:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:01:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:02:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:03:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:04:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:05:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:06:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:07:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:08:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:09:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:10:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:11:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:12:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:13:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:14:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:15:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:16:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:17:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:18:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:19:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:20:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:21:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:22:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:23:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:24:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:25:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:26:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:27:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:28:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:29:00,0,0,0,432.86046511627904,0,0,,0,772212.8314681491,299.30729901866243,1.0
09:30:00,2368,0.0,0,432.86046511627904,0,40.20250148898154,225466096#3_0,0.0,772212.8314681491,299.30729901866243,1.0
09:31:00,2074,0.43034746904564264,1163,394.7181628392484,294,28.648004764740918,225466096#3_0,60.0,772212.8314681491,268.6892245887784,1.0
09:32:00,2050,0.6769030185271141,689,392.44306418219463,24,21.917808219178085,225466096#3_0,120.0,773156.0222858662,266.78951769698625,1.0
09:33:00,1948,0.7937014979115021,405,385.22,102,15.068493150684933,225466096#3_0,180.0,780179.3595433275,260.05978651444246,1.0
09:34:00,1803,0.9243642565065606,235,378.52464228934815,145,8.397855866587255,225466096#3_0,240.0,794526.4986082665,252.63163707735023,1.0
09:35:00,1637,0.9871103797780297,139,374.5877378435518,166,10.0,1134398601#2_0,300.0,819193.1585089148,247.4156322890108,1.0
09:36:00,1488,1.0321385845382125,81,373.95953757225436,149,10.0,-225470265#1_0,16.0,851482.9916694459,246.09335019348146,1.0
09:37:00,1295,1.0728913994893283,20,376.3920065699425,193,5.214723926380368,:2342415677_6_0,5.0,904642.078231488,247.64360203435203,1.0
09:38:00,1119,1.0849448892124114,4,381.15434839383653,176,5.0,-225470262#0_0,1.0,968796.3902728114,253.01551064842292,1.0
09:39:00,894,1.0270055966123288,5,389.97039960532805,225,5.0,-180244645_0,1.0,1056754.3058174876,260.6695376954829,1.0
09:40:00,705,0.9776220639415587,6,399.32594862125853,189,5.0,-225466081#3_0,2.0,1134286.3845949436,267.33122427408523,1.0
09:41:00,506,0.9240471442331374,2,411.0040522287258,199,1.2987012987012987,:9654224079_1_0,1.0,1216527.50544834,273.86931685014406,1.0
09:42:00,323,0.8435901566324047,0,423.2302702702703,183,5.0,-225466081#3_0,0.0,1299226.4743521619,280.9138322923593,1.0
09:43:00,232,0.8064112848176864,0,430.1145038167939,91,1.075268817204301,-1134398600#2_0,0.0,1343636.9711398578,284.91029922388844,1.0
09:44:00,151,0.7568998636028194,0,437.0356472795497,81,0.8840864440078585,:8549651553_1_0,0.0,1384519.698836975,288.6219926697884,1.0
09:45:00,85,0.725828689465642,0,443.31893892658854,66,0.4444444444444444,-1134398600#1_0,0.0,1417662.1769693524,291.52008574323514,1.0
09:46:00,58,0.701756339826499,0,446.1717791411043,27,3.571428571428571,:2342378668_2_0,0.0,1431865.425980093,292.8150155378513,1.0
09:47:00,29,0.7255451979195319,0,449.55478755844683,29,0.3139717425431711,:10575648973_1_0,0.0,1447804.7260880978,294.3290762529168,1.0
09:48:00,16,0.6989917948752661,0,451.21654501216545,13,0.2242152466367713,1046388837#1_0,0.0,1455561.25694977,295.12596450725266,1.0
09:49:00,9,0.6715441477108094,0,452.1927515691435,7,0.11627906976744186,:5431067234_0_0,0.0,1460352.889697062,295.6778476811221,1.0
09:50:00,6,0.670604786694558,0,452.64670174018613,3,0.10964912280701755,225466100#5_0,0.0,1462541.4957561977,295.94121727159,1.0
09:51:00,2,0.6086103923316811,0,453.2996360695511,4,0.11160714285714285,:2342378412_5_0,0.0,1465468.6166724819,296.2936952431221,1.0
09:52:00,1,0.6802637180937864,0,453.474833232262,1,0.006978854072161351,-1134398611_0,0.0,1466250.3555792046,296.39182445506464,1.0
09:53:00,0,0,0,453.66208569118834,1,0,,0,1467024.43576648,296.4883661613743,1.0
09:54:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
09:55:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
09:56:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
09:57:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
09:58:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
09:59:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:00:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:01:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:02:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:03:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:04:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:05:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:06:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:07:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:08:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:09:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:10:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:11:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:12:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:13:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:14:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:15:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:16:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:17:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:18:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:19:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:20:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:21:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:22:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:23:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:24:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:25:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:26:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:27:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:28:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:29:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:30:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:31:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:32:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:33:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:34:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:35:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:36:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:37:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:38:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:39:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:40:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:41:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:42:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:43:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:44:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:45:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:46:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:47:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:48:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:49:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:50:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:51:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:52:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:53:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:54:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:55:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:56:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:57:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:58:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
10:59:00,0,0,0,453.66208569118834,0,0,,0,1467024.43576648,296.4883661613743,1.0
11:00:00,1129,0.0,0,453.66208569118834,0,7.013230300901534,-225470244#0_0,0.0,1467024.43576648,296.4883661613743,1.0
11:01:00,996,0.6318339586637546,364,443.3576067703208,133,8.333333333333334,:2342378532_2_0,60.0,1467024.43576648,288.72750162693956,1.0
11:02:00,964,0.7517486927533655,215,441.3338548797184,32,5.0,778437844#0_0,120.0,1468482.799478368,287.2057108308953,1.0
11:03:00,927,0.8438001124027741,142,439.45631067961165,37,5.100956429330499,:8549651553_7_0,180.0,1471942.2950288372,285.8140378696771,1.0
11:04:00,882,0.8773498199635934,128,437.7285851780558,45,5.0,1134398601#2_0,6.0,1478293.5520030623,284.56083772917464,1.0
11:05:00,850,0.9310959158470645,108,436.88540271666346,32,5.0,-180244645_0,10.0,1485700.5566355232,284.235805746226,1.0
11:06:00,794,1.0241897574681562,23,436.0704145371948,56,5.0,-180244645_0,2.0,1502597.7846518857,284.4213107423596,1.0
11:07:00,715,1.0488197520506986,16,435.8336441626259,79,10.0,-225470245#2_0,7.0,1529708.1568555657,285.28686252435017,1.0
11:08:00,612,1.078916420412898,3,436.66605672461117,103,5.0,-180244645_0,5.0,1567724.6749950722,286.86636321959236,1.0
11:09:00,527,1.0655145978298104,2,438.24864864864867,85,5.0,-1134398602_0,3.0,1602321.0519764293,288.7064958516089,1.0
11:10:00,410,1.0184311620197037,1,441.5881418740074,117,7.142857142857142,:2342378668_2_0,3.0,1650416.298037674,291.2328036064362,1.0
11:11:00,297,0.9315637244674241,4,445.8581314878893,113,5.0,-225466081#2_0,1.0,1700301.7346864368,294.16985029177107,1.0
11:12:00,208,0.8854429397591471,1,450.0153348100187,89,0.684931506849315,:1906841229_3_0,1.0,1739168.7180490163,296.3313542424632,1.0
11:13:00,147,0.843335435096634,0,453.4097807757167,61,0.7936507936507936,-1134398596#1_0,0.0,1768619.701683913,298.24952810858565,1.0
11:14:00,104,0.7936872887867891,0,456.1928679055751,43,5.0,-225466081#2_0,0.0,1791366.0241203443,299.9106017278326,1.0
11:15:00,76,0.7896237902248509,0,458.2636227295451,28,1.075268817204301,-1134398600#2_0,0.0,1807183.8678162494,301.1471201160222,1.0
11:16:00,37,0.738781710689511,0,461.50331125827813,39,1.075268817204301,-1134398600#2_0,0.0,1829992.0880116986,302.97882251849313,1.0
11:17:00,28,0.7314127791117111,0,462.3342701272938,9,5.0,-225466081#3_0,0.0,1835287.305325139,303.4034229335657,1.0
11:18:00,16,0.6870052484375592,0,463.55716878402905,12,5.0,-225466081#2_0,0.0,1843408.9895975108,304.1427140071788,1.0
11:19:00,12,0.7002366742255108,0,464.0032976092333,4,0.2188183807439825,:3428765298_4_0,0.0,1846077.148813347,304.38205256609183,1.0
11:20:00,8,0.6772717633855716,0,464.4883835887296,4,0.11160714285714285,:2342378412_5_0,0.0,1848969.517434309,304.65801902031785,1.0
11:21:00,5,0.6783591718326519,0,464.8814229249012,3,0.08442380751371886,372715931#0_0,0.0,1851301.476700678,304.89154754622496,1.0
11:22:00,1,0.6769115178719376,0,465.44437129690584,4,0.014232849416453173,563602514_0,0.0,1854368.0323121857,305.1955286886415,1.0
11:23:00,0,0,0,465.59486588777355,1,0,,0,1855148.3866129024,305.27371838290316,1.0
11:24:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:25:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:26:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:27:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:28:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:29:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:30:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:31:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:32:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:33:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:34:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:35:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:36:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:37:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:38:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:39:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:40:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:41:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:42:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:43:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:44:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:45:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:46:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:47:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:48:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:49:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:50:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:51:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:52:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:53:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:54:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:55:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:56:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:57:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:58:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
11:59:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:00:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:01:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:02:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:03:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:04:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:05:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:06:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:07:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:08:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:09:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:10:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:11:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:12:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:13:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:14:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:15:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:16:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:17:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:18:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:19:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:20:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:21:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:22:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:23:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:24:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:25:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:26:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:27:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:28:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:29:00,0,0,0,465.59486588777355,0,0,,0,1855148.3866129024,305.27371838290316,1.0
12:30:00,2367,0.0,0,465.59486588777355,0,40.20250148898154,225466096#3_0,0.0,1855148.3866129024,305.27371838290316,1.0
12:31:00,2083,0.41009587630160943,1190,447.4862443012105,284,28.469326980345446,225466096#3_0,60.0,1855148.3866129024,291.6441418979567,1.0
12:32:00,2061,0.6219108595687622,772,446.3575121416262,22,21.679571173317452,225466096#3_0,120.0,1855942.897583934,290.76341807675607,1.0
12:33:00,1956,0.8012217816483571,409,442.04685573366214,105,14.949374627754617,225466096#3_0,180.0,1863589.809141248,287.23640708095684,1.0
12:34:00,1825,0.9216766849245858,263,438.0480435111044,131,10.0,-225470245#2_0,240.0,1875443.1135989008,283.3423649492221,1.0
12:35:00,1674,1.0397658084930355,103,434.9689807976366,151,10.0,-225470245#2_0,300.0,1899383.4485280744,280.55885502630343,1.0
12:36:00,1497,1.061627491188501,81,433.058874334245,177,10.0,-180244645_0,7.0,1938531.175226118,279.04580037802185,1.0
12:37:00,1337,1.0894474555490425,49,432.7648796960743,160,5.0,-225470265#1_0,7.0,1984064.4238241669,279.17045501958165,1.0
12:38:00,1123,1.1066562315886395,5,434.1456085234258,214,5.0,-225466110#3_0,1.0,2057551.505274175,281.047876693645,1.0
12:39:00,896,1.063040621115491,6,437.329093799682,227,5.0,-225470265#1_0,1.0,2145529.50642485,284.2513919481783,1.0
12:40:00,661,1.0193496970990954,3,442.2407811897726,235,5.0,-1134398602_0,1.0,2243106.05209943,288.205839920266,1.0
12:41:00,472,0.9368463671329548,1,447.40341194179626,189,5.0,-778437843#0_0,1.0,2326144.7289363216,291.78935385553456,1.0
12:42:00,316,0.8574668312442448,0,452.6353346456693,156,0.9132420091324202,:1906841229_3_0,0.0,2397806.308354679,295.0056973861564,1.0
12:43:00,220,0.8062912433064036,3,456.4567120622568,96,0.47619047619047616,563616188#1_0,1.0,2442981.6179120447,297.05515782004437,1.0
12:44:00,142,0.7830239037436896,0,460.0602264514575,78,5.0,-1134398602_0,0.0,2482036.027358534,298.9684446348511,1.0
12:45:00,92,0.7551744075591512,0,462.6939655172414,50,5.0,-1134398602_0,0.0,2508591.422955814,300.3581684573532,1.0
12:46:00,54,0.7305323047299184,0,464.94636471990464,38,0.4566210045662101,:1906841229_3_0,0.0,2530778.6958018453,301.64227601929025,1.0
12:47:00,34,0.7137642701271039,0,466.2663495838288,20,0.4444444444444444,-1134398600#1_0,0.0,2541923.687742372,302.25014122977075,1.0
12:48:00,25,0.7165029483396991,0,466.9224373441026,9,0.4926108374384237,:10575648970_0_0,0.0,2547608.0295353876,302.60221279669645,1.0
12:49:00,17,0.686840309812553,0,467.56140975436097,8,0.3169572107765452,:9654224079_4_0,0.0,2553117.26257237,302.96870328377474,1.0
12:50:00,12,0.676298259804522,0,467.99573055028463,5,0.27434842249657065,:2342378344_1_0,0.0,2556665.9372519073,303.20990716934386,1.0
12:51:00,7,0.6923252060627689,0,468.4650942278061,5,0.2232142857142857,:2342378412_5_0,0.0,2560256.7217700263,303.45581625815174,1.0
12:52:00,4,0.6857258110085953,0,468.76777251184836,3,0.027915416288645405,-1134398611_0,0.0,2562568.7331105187,303.62188780930313,1.0
12:53:00,0,0,0,469.1994315490289,4,0,,0,2565642.5359816635,303.84208147580097,1.0
12:54:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
12:55:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
12:56:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
12:57:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
12:58:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
12:59:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:00:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:01:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:02:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:03:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:04:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:05:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:06:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:07:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:08:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:09:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:10:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:11:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:12:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:13:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:14:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:15:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:16:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
13:17:00,0,0,0,469.1994315490289,0,0,,0,2565642.5359816635,303.84208147580097,1.0
